address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" 59 Fitzroy Street, Surry Hills, Sydney",65.0,"['Vietnamese', 'Asian']",-33.8854331,https://www.zomato.com/sydney/andaqua-vietnamese-restaurant-surry-hills,151.21595,02 8317 4825,4.0,Very Good,Surry Hills,Andaqua Vietnamese Restaurant,['Casual Dining'],205.0,False,#e15307,6.402439024,#6f706b
" 31 South Steyne, Manly, Sydney",100.0,"['Steak', 'Modern Australian']",-33.797929,https://www.zomato.com/sydney/manly-grill-manly,151.2881971,02 9977 0997,3.4,Average,Manly,Manly Grill,['Casual Dining'],148.0,False,#fb8836,9.105691057,#4186f4
" 294 Victoria Street, Darlinghurst, Sydney",55.0,"['Burger', 'Cafe']",-33.8765208,https://www.zomato.com/sydney/tigerbakers-darlinghurst,151.2220636,02 9331 6991,3.4,Average,Darlinghurst,Tigerbakers,['Café'],129.0,False,#fb8836,5.630081301,#6f706b
" 28 South Steyne, Manly, Sydney",90.0,"['Cafe', 'Modern Australian']",-33.7979906,https://www.zomato.com/sydney/bluewater-cafe-manly,151.2882423,02 9976 2051,3.4,Average,Manly,Bluewater Cafe,['Café'],117.0,False,#fb8836,8.333333333,#4186f4
" Shop 106-108A, Level 1, Prince Centre, 8 Quay Street, Chinatown",55.0,['Thai'],-33.8810935,https://www.zomato.com/sydney/caysorn-thai-chinatown,151.20333,02 9211 5749,3.8,Good,"Prince Centre, Chinatown",Caysorn Thai,['Casual Dining'],77.0,False,#ed6310,5.630081301,#6f706b
" Shop 110-111, 52-76 Rowe Street, Eastwood, Sydney",40.0,"['Chinese', 'Australian']",-33.7911827,https://www.zomato.com/sydney/hong-kong-recipe-eastwood-eastwood,151.0845833,02 9874 4661,2.6,Average,Eastwood,Hong Kong Recipe Eastwood,['Casual Dining'],60.0,False,#fdce9e,4.471544715,#8814b2
" Lower Ground Floor, GPO Grand, 1 Martin Place, CBD, Sydney",60.0,['Bar Food'],-33.8678863,https://www.zomato.com/sydney/gpo-cheese-and-wine-room-cbd,151.2077362,02 9229 7701,3.8,Good,"GPO Grand, CBD",GPO Cheese and Wine Room,"['Casual Dining', 'Wine Bar']",109.0,False,#ed6310,6.016260163,#6f706b
" Lower Ground, 638 George Street, Sydney NSW 2000, CBD, Sydney",40.0,['Sushi'],-33.8725518,https://www.zomato.com/sydney/genki-sushi-cbd,151.2076174,(02) 9264 0984,2.2,Poor,CBD,Genki Sushi,['Fast Food'],46.0,False,#fee5cc,4.471544715,#6f706b
" 502 Rocky Point Road, Sans Souci, Sydney",35.0,"['Burger', 'Fast Food']",-33.9919329,https://www.zomato.com/sydney/big-johns-italian-seafood-restaurant-sans-souci,151.1326264,(02) 9529 8094,2.4,Poor,Sans Souci,Big John's Italian Seafood Restaurant,['Casual Dining'],177.0,False,#fddab6,4.085365854,#6f706b
" 25 Lackey Street, Summer Hill, Sydney",80.0,"['Italian', 'Pizza', 'Ice Cream']",-33.8913207,https://www.zomato.com/sydney/da-vincis-summer-hill,151.1379122,02 9716 9000,3.6,Good,Summer Hill,Da Vinci's,['Casual Dining'],129.0,False,#f57622,7.56097561,#6f706b
" 225 George Street, The Rocks, Sydney",75.0,"['Burger', 'Bar Food']",-33.8629134,https://www.zomato.com/sydney/parlour-burger-the-rocks,151.2071452,02 9247 6744,2.3,Poor,The Rocks,Parlour Burger,['Bar'],90.0,False,#fee0c1,7.174796748,#6f706b
" 7 Burlington Street, Crows Nest, Sydney",75.0,"['Greek', 'Mediterranean', 'Modern Australian']",-33.8267405,https://www.zomato.com/sydney/xenos-cafe-restaurant-crows-nest,151.2015379,(02) 9439 1748,3.7,Good,Crows Nest,Xenos Cafe Restaurant,['Casual Dining'],191.0,False,#f26d17,7.174796748,#4186f4
" Shop 74, Level 1, Rhodes Waterside, 1 Rider Boulevard",55.0,['Japanese'],-33.8351584,https://www.zomato.com/sydney/tomodachi-rhodes,151.0853936,02 9736 1764,2.4,Poor,"Rhodes Waterside, Rhodes",Tomodachi,['Casual Dining'],93.0,False,#fddab6,5.630081301,#6f706b
" 250 Pitt Street, CBD, Sydney",20.0,['Sandwich'],-33.8726662,https://www.zomato.com/sydney/big-bite-on-pitt-cbd,151.2085139,02 9283 4700,4.4,Very Good,CBD,Big Bite on Pitt,['Casual Dining'],244.0,False,#b53b02,2.926829268,#6f706b
" 9 Kellett St, Potts Point, Sydney",80.0,"['Italian', 'Pizza']",-33.8744814,https://www.zomato.com/sydney/caffe-roma-1-potts-point,151.2241109,(02) 9358 3578,3.7,Good,Potts Point,Caffe Roma,['Casual Dining'],165.0,True,#f26d17,7.56097561,#6f706b
" 241 Crown Street, Darlinghurst, Sydney",30.0,['Mexican'],-33.879373,https://www.zomato.com/sydney/mad-mex-darlinghurst,151.2150781,02 9331 7788,3.9,Good,Darlinghurst,Mad Mex,['Fast Food'],248.0,False,#e75b0b,3.699186992,#6f706b
" Shop 34/1 Sappho Road, Warwick Farm, Sydney,",75.0,['Mediterranean'],-33.9099932,https://www.zomato.com/sydney/madera-kafe-restoran-cabramatta,150.9360392,(02) 9734 0003,4.2,Very Good,Cabramatta,Madera Kafe Restoran,['Casual Dining'],210.0,False,#ce4401,7.174796748,#6f706b
" 94 Willoughby Road, Crows Nest, Sydney",60.0,"['Japanese', 'Sushi']",-33.8249895,https://www.zomato.com/sydney/sapporo-japanese-restaurant-crows-nest,151.2006263,(02) 9436 3435,3.6,Good,Crows Nest,Sapporo Japanese Restaurant,['Casual Dining'],139.0,False,#f57622,6.016260163,#6f706b
" 80 Majors Bay Road, Concord, Sydney",45.0,"['Italian', 'Pizza']",-33.8565134,https://www.zomato.com/sydney/maranellos-woodfired-pizza-ristorante-concord,151.1029443,(02) 8765 0070,3.1,Average,Concord,Maranellos Woodfired Pizza Ristorante,['Casual Dining'],146.0,False,#fda25a,4.857723577,#6f706b
" Level 4 ,159-175 Church St Parramatta NSW 2150, Parramatta, Sydney",60.0,['Cafe'],-33.8175506,https://www.zomato.com/sydney/espresso-warriors-parramatta,151.0042547,02 8872 1311,3.8,Good,"Westfield Parramatta, Parramatta",Espresso Warriors,['Café'],35.0,False,#ed6310,6.016260163,#6f706b
" Shop 2, 4A Hillview Road, Eastwood, Sydney",60.0,"['Asian', 'Japanese']",-33.7907456,https://www.zomato.com/sydney/ichiraku-japanese-noodle-bar-eastwood,151.0812665,(02) 9858 2211,3.5,Good,Eastwood,Ichiraku Japanese Noodle Bar,['Casual Dining'],156.0,False,#f87f2c,6.016260163,#6f706b
" Shop 8, Lower Ground, 500 George Street, CBD, Sydney",30.0,['Japanese'],-33.8657133,https://www.zomato.com/sydney/ichi-ban-boshi-express-cbd,151.2060582,02 9264 7780,3.4,Average,CBD,Ichi-Ban Boshi Express,['Food Court'],70.0,False,#fb8836,3.699186992,#6f706b
" 214 Canley Vale Road, Canley Heights, Sydney",50.0,['Steak'],-33.8843095,https://www.zomato.com/sydney/steak-on-the-rocks-canley-heights,150.9270752,02 9724 0838,2.3,Poor,Canley Heights,Steak on the Rocks,['Casual Dining'],88.0,False,#fee0c1,5.243902439,#6f706b
" 281 Darling Street, Balmain, Sydney",90.0,"['Italian', 'Cafe']",-33.8573581,https://www.zomato.com/sydney/bertoni-balmain,151.1811784,02 9818 5845,4.3,Very Good,Balmain,Bertoni,['Café'],334.0,False,#c14002,8.333333333,#6f706b
" 249 Glebe Point Road, Glebe, Sydney",40.0,['Thai'],-33.8791746,https://www.zomato.com/sydney/tom-yum-tum-gang-glebe,151.1867973,02 8065 0859,4.1,Very Good,Glebe,Tom Yum Tum Gang,['Casual Dining'],155.0,False,#db4a02,4.471544715,#6f706b
" 14 Ian Parade, Concord, Sydney",85.0,"['Italian', 'French', 'Australian']",-33.8557102,https://www.zomato.com/sydney/the-backyard-at-briars-concord,151.1068886,(02) 9743 1907,3.6,Good,Concord,The Backyard at Briars,"['Casual Dining', 'Bar']",49.0,False,#f57622,7.947154472,#4186f4
" UNSW Art & Design Building, 1 Greens Road, Paddington, Sydney",40.0,"['Italian', 'Pizza', 'Cafe']",-33.8838425,https://www.zomato.com/sydney/arthouse-kitchen-paddington,151.2202687,(02) 9331 8308,3.4,Average,Paddington,Arthouse Kitchen,['Café'],43.0,False,#fb8836,4.471544715,#6f706b
" 284 Chapel Road, Bankstown, Sydney",60.0,['Vietnamese'],-33.9198649,https://www.zomato.com/sydney/thang-long-bankstown,151.0312425,02 9796 4393,3.8,Good,Bankstown,Thang Long,['Casual Dining'],91.0,False,#ed6310,6.016260163,#6f706b
" Shop 1, 3-5 Anthony Road, West Ryde, Sydney",50.0,"['Italian', 'Pizza']",-33.805721,https://www.zomato.com/sydney/secret-slice-west-ryde,151.0886724,02 9807 7033,4.1,Very Good,West Ryde,Secret Slice,['Casual Dining'],218.0,False,#db4a02,5.243902439,#6f706b
" 312 Crown Street, Darlinghurst, Sydney",80.0,"['Asian', 'Chinese', 'Yum Cha']",-33.8806618,https://www.zomato.com/sydney/mahjong-room-darlinghurst,151.2151463,02 9361 3985,3.6,Good,Darlinghurst,Mahjong Room,"['Casual Dining', 'Bar']",131.0,False,#f57622,7.56097561,#f45042
" Shop 293, Level 1, Harbourside Shopping Centre, 2-10 Darling Drive, Darling Harbour, Sydney",100.0,"['Spanish', 'Tapas']",-33.871968,https://www.zomato.com/sydney/toros-tapas-and-bar-darling-harbour,151.198867,02 9280 0706,3.4,Average,"Harbourside Shopping Centre, Darling Harbour",Toros Tapas and Bar,['Casual Dining'],117.0,False,#fb8836,9.105691057,#6f706b
" Shop 1b and 6, 183-191 High Street, Willoughby, Sydney",40.0,['Cafe'],-33.7964357,https://www.zomato.com/sydney/dose-espresso-willoughby,151.2011161,02 9967 2552,3.8,Good,Willoughby,Dose Espresso,['Café'],171.0,False,#ed6310,4.471544715,#6f706b
" The Star, 80 Pyrmont Street Pyrmont, 	Pyrmont",60.0,['Italian'],-33.8679708,https://www.zomato.com/sydney/pizzaperta-pyrmont,151.1952102,1800 700 700,3.6,Good,"The Star, Pyrmont",Pizzaperta,['Casual Dining'],50.0,False,#f57622,6.016260163,#6f706b
" Hawker Lane, Westfield Chatswood, 1 Anderson Street, Chatswood, Sydney",30.0,"['Asian', 'Japanese']",-33.7968921,https://www.zomato.com/sydney/one-tea-grill-chatswood,151.1841106,02 9411 1280,3.4,Average,"Westfield Chatswood, Chatswood",One Tea Grill,['Food Court'],32.0,False,#fb8836,3.699186992,#6f706b
" 30 Pyrmont Bridge Road, Camperdown, Sydney",70.0,['Japanese'],-33.8849368,https://www.zomato.com/sydney/sushi-masa-camperdown,151.1774577,02 9557 7789,4.2,Very Good,Camperdown,Sushi Masa,['Casual Dining'],209.0,False,#ce4401,6.788617886,#6f706b
" 4-14 Foster Street, 	Surry Hills",55.0,"['Bar Food', 'Mexican']",-33.8796783,https://www.zomato.com/sydney/tios-cervecería-surry-hills,151.2104718,Not available for this place,3.9,Good,Surry Hills,Tio's Cervecería,['Bar'],186.0,False,#e75b0b,5.630081301,#6f706b
" 71 Hoxton Park Road, Liverpool, Sydney",80.0,"['Italian', 'Pizza']",-33.9274452,https://www.zomato.com/sydney/aquacotta-liverpool,150.9090478,02 9601 0101,3.6,Good,Liverpool,Aquacotta,['Casual Dining'],232.0,True,#f57622,7.56097561,#6f706b
" 1/96 Bronte Road, Bondi Junction, Sydney",90.0,['Italian'],-33.895042,https://www.zomato.com/sydney/osteria-riva-bondi-junction,151.2507766,(02) 9369 4071,4.2,Very Good,Bondi Junction,Osteria Riva,['Casual Dining'],190.0,False,#ce4401,8.333333333,#6f706b
" 91 Goulburn Street, CBD, Sydney",45.0,['Thai'],-33.8783944,https://www.zomato.com/sydney/new-thainatown-cbd,151.2079963,02 9211 0090,3.7,Good,CBD,New Thainatown,['Casual Dining'],121.0,False,#f26d17,4.857723577,#6f706b
" Kareela Village, Bates Drive, Kareela, Sydney",50.0,['Japanese'],-34.0201736,https://www.zomato.com/sydney/shikoku-japanese-restaurant-kareela,151.083797,02 9589 2370,4.0,Very Good,Kareela,Shikoku Japanese Restaurant,['Casual Dining'],91.0,False,#e15307,5.243902439,#6f706b
" The Strand Arcade, 412-414 George Street, CBD, Sydney",50.0,['Cafe'],-33.8694348,https://www.zomato.com/sydney/romolo-cbd,151.2076775,02 9223 3858,3.1,Average,"The Strand Arcade, CBD",Romolo,['Café'],37.0,False,#fda25a,5.243902439,#6f706b
" 147 Blues Point Road, McMahons Point, Sydney",40.0,['Indian'],-33.8439391,https://www.zomato.com/sydney/zinger-taj-mcmahons-point,151.2047764,02 8904 1255,3.8,Good,McMahons Point,Zinger Taj,['Casual Dining'],139.0,True,#ed6310,4.471544715,#6f706b
" 94 John St Level 1, Cabramatta, Sydney",120.0,"['Chinese', 'Seafood']",-33.8951246,https://www.zomato.com/sydney/barluck-chinese-restaurant-cabramatta,150.9346296,02 9724 7049,3.6,Good,Cabramatta,Barluck Chinese Restaurant,['Casual Dining'],89.0,False,#f57622,10.6504065,#f45042
" 30 Bulls Rd, Wetherill Park, Sydney",40.0,['Burger'],-33.8702681,https://www.zomato.com/sydney/superior-burger-wetherill-park,150.9109937,Not available for this place,3.6,Good,Wetherill Park,Superior Burger,['Casual Dining'],47.0,False,#f57622,4.471544715,#6f706b
" 86 Walker Street, North Sydney, Sydney",50.0,"['Pizza', 'Modern Australian']",-33.8385965,https://www.zomato.com/sydney/firehouse-hotel-north-sydney,151.2086017,(02) 8904 9696,3.4,Average,North Sydney,Firehouse Hotel,"['Casual Dining', 'Bar']",99.0,False,#fb8836,5.243902439,#4186f4
" 63 Erskineville Road, Erskineville, Sydney",60.0,"['Cafe', 'Modern Australian']",-33.8997913,https://www.zomato.com/sydney/erskine-villa-erskineville,151.1836749,(02) 9517 3957,3.4,Average,Erskineville,Erskine Villa,['Café'],45.0,False,#fb8836,6.016260163,#4186f4
" Wentworth Road, Vaucluse, Sydney",65.0,"['Cafe', 'Modern Australian']",-33.8541521,https://www.zomato.com/sydney/vaucluse-house-tearooms-vaucluse,151.2717743,(02) 9388 8188,3.3,Average,Vaucluse,Vaucluse House Tearooms,['Café'],82.0,False,#fd9243,6.402439024,#4186f4
" Shop 3, The Concourse, 405-419 Victoria Avenue, Chatswood, Sydney",120.0,"['Italian', 'Pizza']",-33.795503,https://www.zomato.com/sydney/terrazza-restaurant-bar-chatswood,151.184364,02 9419 5304,3.3,Average,"The Concourse, Chatswood",Terrazza Restaurant & Bar,['Casual Dining'],132.0,False,#fd9243,10.6504065,#6f706b
" Chatswood Interchange, 432 Victoria Avenue, Chatswood, Sydney",30.0,['Cafe'],-33.7974362,https://www.zomato.com/sydney/the-steam-engine-chatswood,151.1808483,Not available for this place,3.7,Good,"Chatswood Interchange, Chatswood",The Steam Engine,['Café'],107.0,False,#f26d17,3.699186992,#6f706b
" BNP Paribas Building, 65 Elizabeth Street, CBD, Sydney",60.0,['Modern Australian'],-33.8686504,https://www.zomato.com/sydney/momo-brasserie-cbd,151.2103187,02 9233 8838,3.9,Good,CBD,Momo Brasserie,"['Casual Dining', 'Bar']",146.0,False,#e75b0b,6.016260163,#4186f4
" 63 Mountain Street, Ultimo, NSW,Sydney",35.0,['Cafe'],-33.8840823,https://www.zomato.com/sydney/the-nectar-coffee-house-ultimo,151.1962738,02 9211 0270,3.3,Average,Ultimo,The Nectar Coffee House,['Café'],34.0,False,#fd9243,4.085365854,#6f706b
" 158 Norton Street, Leichhardt, Sydney",55.0,"['Italian', 'Cafe']",-33.8817504,https://www.zomato.com/sydney/jolly-leichhardt,151.1565525,02 9560 2434,4.0,Very Good,Leichhardt,Jolly,['Café'],237.0,False,#e15307,5.630081301,#6f706b
" 38-44 Foveaux Street, Surry Hills, Sydney",30.0,"['Cafe', 'Vietnamese']",-33.8839987,https://www.zomato.com/sydney/taste-baguette-surry-hills,151.2103222,(02) 9281 7228,3.6,Good,Surry Hills,Taste Baguette,['Café'],141.0,False,#f57622,3.699186992,#6f706b
" 332 Victoria Street, Darlinghurst, Sydney",60.0,"['Bar Food', 'Modern Australian']",-33.8773082,https://www.zomato.com/sydney/bloody-marys-darlinghurst,151.2218832,(02) 9360 5568,3.4,Average,Darlinghurst,Bloody Mary's,"['Casual Dining', 'Bar']",44.0,False,#fb8836,6.016260163,#4186f4
" 100 Belmore Street, Ryde, Sydney",90.0,"['Mediterranean', 'Middle Eastern', 'Seafood']",-33.8209603,https://www.zomato.com/sydney/cedrus-lebanese-restaurant-ryde,151.0952384,(02) 9808 3555,3.5,Good,Ryde,Cedrus Lebanese Restaurant,['Casual Dining'],108.0,False,#f87f2c,8.333333333,#dee82c
" 333 South Dowling Street, Darlinghurst, Sydney",40.0,['Cafe'],-33.8821541,https://www.zomato.com/sydney/bootsdarling-darlinghurst,151.2187982,"0421 181 534, 0401 216 205",3.5,Good,Darlinghurst,Bootsdarling,['Café'],94.0,False,#f87f2c,4.471544715,#6f706b
" 82 Hall Street, Bondi Beach, Sydney",40.0,"['Middle Eastern', 'Vegetarian']",-33.8894473,https://www.zomato.com/sydney/sabbaba-bondi-beach,151.2706892,(02) 9365 7500,4.0,Very Good,Bondi Beach,Sabbaba,['Casual Dining'],147.0,False,#e15307,4.471544715,#dee82c
" Shope 2, 53 Cross Street, Double Bay, Sydney",110.0,['Modern Australian'],-33.8758294,https://www.zomato.com/sydney/pink-salt-double-bay,151.2421439,(02) 9328 1664,3.5,Good,Double Bay,Pink Salt,['Casual Dining'],69.0,False,#f87f2c,9.87804878,#4186f4
" 118 Norton Street, Leichhardt, Sydney",60.0,"['Italian', 'Seafood']",-33.8841028,https://www.zomato.com/sydney/at-fernandos-leichhardt,151.156808,02 9560 7957,3.4,Average,Leichhardt,At Fernando's,['Casual Dining'],110.0,False,#fb8836,6.016260163,#6f706b
" Bankstown Sports Club, 8 Greenfield Parade, Bankstown, Sydney",80.0,"['Mediterranean', 'Asian', 'Seafood']",-33.9199747,https://www.zomato.com/sydney/greenfield-station-bistro-bankstown,151.0335351,02 9722 9888,3.5,Good,"Bankstown Sports Club, Bankstown",Greenfield Station Bistro,['Casual Dining'],55.0,False,#f87f2c,7.56097561,#6f706b
" 163 Glenayr Avenue, Bondi Beach, Sydney",50.0,"['Mediterranean', 'Modern Australian', 'Cafe']",-33.8881813,https://www.zomato.com/sydney/the-nine-bondi-beach,151.2707952,Not available for this place,3.4,Average,Bondi Beach,The Nine,"['Café', 'Wine Bar']",39.0,True,#fb8836,5.243902439,#4186f4
" 155 Lyons Road, Drummoyne, Sydney",45.0,['Cafe'],-33.8556881,https://www.zomato.com/sydney/lyons-r-a-w-drummoyne,151.1479398,02 9181 3444,3.6,Good,Drummoyne,Lyons R.A.W.,['Café'],102.0,False,#f57622,4.857723577,#6f706b
" 1 Notts Avenue, Bondi Beach, Sydney",60.0,"['Seafood', 'Modern Australian']",-33.8953276,https://www.zomato.com/sydney/bondi-icebergs-club-bondi-beach,151.2742858,02 9130 3120,3.5,Good,"Icebergs, Bondi Beach",Bondi Icebergs Club,"['Casual Dining', 'Bar']",132.0,False,#f87f2c,6.016260163,#4186f4
" Shop 21, The Piazza, Castle Towers, 614 Castle Street, 	Castle Hill",90.0,"['Greek', 'Vegetarian']",-33.7304839,https://www.zomato.com/sydney/enigma-at-the-piazza-castle-hill,151.0053721,02 8850 3330,3.7,Good,"Castle Towers, Castle Hill",Enigma at the Piazza,['Casual Dining'],152.0,False,#f26d17,8.333333333,#6f706b
" 2/411 Bourke Street, Surry Hills, Sydney",70.0,['French'],-33.8819208,https://www.zomato.com/sydney/loluk-bistro-surry-hills,151.2162197,02 7900 6251,3.8,Good,Surry Hills,Loluk Bistro,['Fine Dining'],22.0,False,#ed6310,6.788617886,#6f706b
" GPO Grand, 1 Martin Place, CBD, Sydney",150.0,['Italian'],-33.8678863,https://www.zomato.com/sydney/intermezzo-ristorante-cbd,151.2077362,02 9229 7788,3.8,Good,"GPO Grand, CBD",Intermezzo Ristorante,['Fine Dining'],113.0,False,#ed6310,12.96747967,#6f706b
" 49 Palace Street Petersham, Petersham, Sydney",35.0,['Cafe'],-33.8923328,https://www.zomato.com/sydney/brighton-the-corner-petersham,151.1545482,(02) 9572 6097,3.6,Good,Petersham,Brighton the Corner,['Café'],99.0,False,#f57622,4.085365854,#6f706b
" 61 Majors Bay Road, Concord, Sydney",80.0,"['Asian', 'Tapas', 'Thai', 'Vegetarian']",-33.8561038,https://www.zomato.com/sydney/baywok-concord-concord,151.1036682,(02) 8765 0922,3.9,Good,Concord,Baywok Concord,['Casual Dining'],184.0,False,#e75b0b,7.56097561,#6f706b
" 281 Bondi Road, Bondi, Sydney",100.0,"['Italian', 'Pizza']",-33.8949052,https://www.zomato.com/sydney/the-corner-house-bondi,151.2683135,02 8020 6698,3.9,Good,Bondi,The Corner House,"['Casual Dining', 'Wine Bar']",153.0,False,#e75b0b,9.105691057,#6f706b
" 403 Crown Street, Surry Hills",90.0,['Asian'],-33.88584,https://www.zomato.com/sydney/mamasan-surry-hills-surry-hills,151.2137617,02 9331 8881,2.5,Average,Surry Hills,Mamasan Surry Hills,['Casual Dining'],47.0,False,#fdd5ab,8.333333333,#6f706b
" 78 Harris Street, Pyrmont",50.0,"['Cafe', 'Coffee and Tea', 'Italian']",-33.8676622,https://www.zomato.com/sydney/bar-zini-pyrmont,151.1929753,02 9660 5718,4.1,Very Good,Pyrmont,Bar Zini,"['Café', 'Bar']",150.0,False,#db4a02,5.243902439,#6f706b
" 51 Glebe Point Road, Glebe, Sydney",50.0,['Tapas'],-33.8830938,https://www.zomato.com/sydney/sappho-books-wine-bar-glebe,151.1915681,(02) 9552 4498,3.6,Good,Glebe,Sappho Books Wine Bar,['Bar'],137.0,False,#f57622,5.243902439,#6f706b
" Shop 3, 30-32 South Steyne, Manly, Sydney",55.0,['Mexican'],-33.7978471,https://www.zomato.com/sydney/mex-and-co-manly,151.2881412,02 8966 9872,3.2,Average,Manly,Mex and Co.,['Casual Dining'],114.0,False,#fd9a4e,5.630081301,#6f706b
" Spice Alley, 18-20 Kensington Street, Chippendale, Sydney",25.0,"['Singaporean', 'Asian']",-33.884819,https://www.zomato.com/sydney/alex-lee-kitchen-spice-alley-chippendale,151.201686,02 8823 8818,2.9,Average,"Kensington Street, Chippendale",Alex Lee Kitchen - Spice Alley,['Casual Dining'],49.0,False,#fdb475,3.31300813,#6f706b
" 35 St Pauls Street, Randwick",80.0,['Tapas'],-33.920025,https://www.zomato.com/sydney/the-spanish-fly-randwick,151.2430845,(02) 9326 4417,3.9,Good,Randwick,The Spanish Fly,"['Casual Dining', 'Bar']",260.0,False,#e75b0b,7.56097561,#6f706b
" 605 Darling Street, Rozelle, Sydney",40.0,"['Cafe', 'Healthy Food']",-33.8611352,https://www.zomato.com/sydney/about-life-rozelle,151.1712516,1300 434 154,3.4,Average,Rozelle,About Life,['Café'],123.0,False,#fb8836,4.471544715,#6f706b
" 656 Elizabeth Drive, Bonnyrigg Heights, Bonnyrigg, Sydney",45.0,"['Cafe', 'Desserts', 'Mediterranean']",-33.8866896,https://www.zomato.com/sydney/cafe-harvest-bonnyrigg-garden-centre-bonnyrigg,150.8701873,02 9822 0423,3.3,Average,Bonnyrigg,Cafe Harvest - Bonnyrigg Garden Centre,['Café'],92.0,False,#fd9243,4.857723577,#6f706b
" 309 Military Road, Cremorne, Sydney",65.0,['Thai'],-33.8284879,https://www.zomato.com/sydney/papaya-thai-cremorne,151.2300129,02 9953 8992,3.8,Good,Cremorne,Papaya Thai,['Casual Dining'],305.0,False,#ed6310,6.402439024,#6f706b
